task,feature_map,n_qubits,reps,entanglement,scaler,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,1,1,0.9,0.0,ok,0.4444444444444444,0.3076923076923077,0.3076923076923077,0.3076923076923077
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,2,2,0.93,0.0,ok,0.4444444444444444,0.44155844155844154,0.4444444444444444,0.4375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,3,3,0.88,0.0,ok,0.6666666666666666,0.8235294117647058,0.5714285714285714,0.5178571428571428
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,4,4,0.88,0.0,ok,0.3333333333333333,0.41538461538461535,0.41538461538461535,0.3333333333333333
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,5,5,0.86,0.0,ok,0.5555555555555556,0.55,0.55,0.55
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,6,6,0.88,0.0,ok,0.3888888888888889,0.3888888888888889,0.375,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,7,7,0.88,0.001,ok,0.6666666666666666,0.6666666666666666,0.5974025974025974,0.5846153846153846
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,8,8,0.88,0.0,ok,0.6666666666666666,0.6233766233766234,0.6461538461538461,0.625
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,9,9,0.88,0.0,ok,0.5555555555555556,0.6103896103896104,0.6307692307692307,0.55
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,10,10,0.88,0.0,ok,0.5,0.45833333333333337,0.461038961038961,0.4581939799331104
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,11,11,0.88,0.001,ok,0.2777777777777778,0.2625,0.2532467532467533,0.2571428571428571
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,12,12,0.86,0.0,ok,0.3888888888888889,0.3666666666666667,0.425,0.3377926421404682
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,13,13,0.89,0.0,ok,0.6111111111111112,0.6076923076923078,0.5875,0.5785953177257526
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,14,14,0.87,0.0,ok,0.4444444444444444,0.425,0.41666666666666663,0.41558441558441556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,15,15,0.89,0.001,ok,0.5,0.5,0.5,0.4581939799331104
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,16,16,0.89,0.0,ok,0.5,0.46923076923076923,0.475,0.4581939799331104
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,17,17,0.89,0.0,ok,0.6666666666666666,0.5846153846153846,0.5846153846153846,0.5846153846153846
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,18,18,0.88,0.0,ok,0.4444444444444444,0.23529411764705882,0.4444444444444444,0.3076923076923077
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,19,19,0.88,0.0,ok,0.4444444444444444,0.4125,0.375,0.375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,20,20,0.89,0.0,ok,0.7222222222222222,0.7222222222222222,0.75,0.7142857142857142
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,21,21,0.9,0.0,ok,0.4444444444444444,0.5333333333333333,0.5194805194805194,0.41558441558441556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,22,22,0.89,0.0011,ok,0.6666666666666666,0.6071428571428572,0.5833333333333334,0.5846153846153846
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,standard,ZZFeatureMap_n6_r1_circular_standard,23,23,0.89,0.0,ok,0.3888888888888889,0.3888888888888889,0.375,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,1,1,0.9,0.0,ok,0.3888888888888889,0.4125,0.39230769230769236,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,2,2,0.89,0.0,ok,0.5555555555555556,0.7647058823529411,0.5555555555555556,0.4461538461538461
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,3,3,0.89,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,4,4,0.88,0.0,ok,0.3333333333333333,0.33333333333333337,0.2923076923076923,0.2987012987012987
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,5,5,0.88,0.0,ok,0.5,0.512987012987013,0.5125,0.4984520123839009
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,6,6,0.88,0.0011,ok,0.6666666666666666,0.3333333333333333,0.5,0.4
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,7,7,0.89,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,8,8,1.08,0.0,ok,0.7222222222222222,0.3611111111111111,0.5,0.41935483870967744
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,9,9,0.87,0.0,ok,0.7222222222222222,0.3611111111111111,0.5,0.41935483870967744
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,10,10,0.88,0.0,ok,0.5,0.5892857142857143,0.5649350649350648,0.4857142857142857
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,11,11,0.88,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,12,12,0.88,0.0,ok,0.5,0.7352941176470589,0.55,0.4109090909090909
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,13,13,0.88,0.0,ok,0.6666666666666666,0.675,0.675,0.6666666666666666
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,14,14,0.87,0.0,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,15,15,0.88,0.0,ok,0.6111111111111112,0.6607142857142857,0.611111111111111,0.5785953177257526
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,16,16,0.88,0.0,ok,0.4444444444444444,0.2222222222222222,0.5,0.3076923076923077
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,17,17,0.88,0.0,ok,0.2777777777777778,0.1388888888888889,0.5,0.21739130434782608
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,18,18,0.88,0.0,ok,0.5,0.25,0.5,0.3333333333333333
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,19,19,0.89,0.0,ok,0.7777777777777778,0.3888888888888889,0.5,0.4375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,20,20,0.89,0.0,ok,0.3888888888888889,0.3888888888888889,0.375,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,21,21,0.89,0.0,ok,0.4444444444444444,0.36923076923076925,0.38961038961038963,0.375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,22,22,0.9,0.001,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,1,circular,robust,ZZFeatureMap_n6_r1_circular_robust,23,23,0.87,0.0,ok,0.5,0.538961038961039,0.5416666666666666,0.4984520123839009
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,1,1,1.19,0.0011,ok,0.4444444444444444,0.3076923076923077,0.3076923076923077,0.3076923076923077
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,2,2,1.19,0.0,ok,0.5,0.5,0.5,0.4984520123839009
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,3,3,1.17,0.0,ok,0.6111111111111112,0.5625,0.525974025974026,0.48148148148148145
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,4,4,1.17,0.0,ok,0.3333333333333333,0.41538461538461535,0.41538461538461535,0.3333333333333333
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,5,5,1.17,0.0,ok,0.3888888888888889,0.38888888888888884,0.3875,0.38699690402476783
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,6,6,1.17,0.0,ok,0.5,0.4076923076923077,0.41666666666666663,0.4109090909090909
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,7,7,1.17,0.0,ok,0.7222222222222222,0.7083333333333333,0.6948051948051948,0.6989966555183946
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,8,8,1.18,0.0,ok,0.6666666666666666,0.5333333333333333,0.5230769230769231,0.5178571428571428
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,9,9,1.17,0.0,ok,0.3888888888888889,0.5178571428571428,0.5153846153846154,0.38699690402476783
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,10,10,1.17,0.0,ok,0.2777777777777778,0.2875,0.2792207792207792,0.27554179566563464
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,11,11,1.16,0.0,ok,0.2777777777777778,0.2625,0.2532467532467533,0.2571428571428571
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,12,12,1.18,0.0,ok,0.3888888888888889,0.39610389610389607,0.4,0.38699690402476783
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,13,13,1.17,0.0,ok,0.6111111111111112,0.6038961038961039,0.6,0.6
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,14,14,1.18,0.0,ok,0.5,0.5,0.5,0.4857142857142857
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,15,15,1.16,0.0,ok,0.4444444444444444,0.4,0.4444444444444444,0.375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,16,16,1.17,0.0,ok,0.6111111111111112,0.6038961038961039,0.6,0.6
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,17,17,1.17,0.0,ok,0.6666666666666666,0.5846153846153846,0.5846153846153846,0.5846153846153846
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,18,18,1.17,0.0,ok,0.4444444444444444,0.23529411764705882,0.4444444444444444,0.3076923076923077
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,19,19,1.17,0.001,ok,0.2777777777777778,0.3769230769230769,0.35714285714285715,0.27554179566563464
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,20,20,1.17,0.0,ok,0.5555555555555556,0.5375,0.5416666666666667,0.5324675324675324
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,21,21,1.16,0.0,ok,0.4444444444444444,0.7058823529411764,0.5454545454545454,0.375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,22,22,1.17,0.0,ok,0.8333333333333334,0.823076923076923,0.7916666666666666,0.8036363636363637
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,standard,ZZFeatureMap_n6_r2_linear_standard,23,23,1.17,0.0,ok,0.4444444444444444,0.5,0.5,0.4444444444444444
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,1,1,1.2,0.0,ok,0.3333333333333333,0.41538461538461535,0.41538461538461535,0.3333333333333333
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,2,2,1.18,0.0,ok,0.5555555555555556,0.7647058823529411,0.5555555555555556,0.4461538461538461
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,3,3,1.16,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,4,4,1.15,0.0,ok,0.3333333333333333,0.33333333333333337,0.2923076923076923,0.2987012987012987
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,5,5,1.31,0.0,ok,0.5555555555555556,0.5625,0.5625,0.5555555555555556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,6,6,1.16,0.0,ok,0.6666666666666666,0.3333333333333333,0.5,0.4
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,7,7,1.17,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,8,8,1.16,0.0,ok,0.1111111111111111,0.13846153846153847,0.13846153846153847,0.1111111111111111
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,9,9,1.19,0.0,ok,0.7222222222222222,0.3611111111111111,0.5,0.41935483870967744
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,10,10,1.16,0.0,ok,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.25
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,11,11,1.16,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,12,12,1.18,0.001,ok,0.5,0.7352941176470589,0.55,0.4109090909090909
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,13,13,1.17,0.0,ok,0.5555555555555556,0.625,0.5875,0.5324675324675324
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,14,14,1.17,0.0,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,15,15,1.16,0.0,ok,0.6111111111111112,0.6607142857142857,0.611111111111111,0.5785953177257526
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,16,16,1.17,0.0,ok,0.3888888888888889,0.20588235294117646,0.4375,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,17,17,1.17,0.0,ok,0.2222222222222222,0.11764705882352941,0.4,0.18181818181818182
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,18,18,1.17,0.0,ok,0.5,0.25,0.5,0.3333333333333333
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,19,19,1.17,0.0,ok,0.7777777777777778,0.3888888888888889,0.5,0.4375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,20,20,1.17,0.0,ok,0.3888888888888889,0.3888888888888889,0.375,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,21,21,1.16,0.0,ok,0.4444444444444444,0.36923076923076925,0.38961038961038963,0.375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,22,22,1.18,0.0,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,linear,robust,ZZFeatureMap_n6_r2_linear_robust,23,23,1.17,0.001,ok,0.4444444444444444,0.5,0.5,0.4444444444444444
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,1,1,1.93,0.001,ok,0.5,0.525,0.5307692307692308,0.4857142857142857
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,2,2,1.96,0.0,ok,0.5,0.5,0.5,0.4984520123839009
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,3,3,1.95,0.0,ok,0.6111111111111112,0.5714285714285714,0.551948051948052,0.5418181818181818
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,4,4,1.92,0.0,ok,0.5555555555555556,0.6923076923076923,0.6923076923076923,0.5555555555555556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,5,5,1.93,0.0,ok,0.5555555555555556,0.5625,0.5625,0.5555555555555556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,6,6,1.93,0.0,ok,0.3888888888888889,0.3888888888888889,0.375,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,7,7,1.91,0.0,ok,0.6666666666666666,0.6666666666666666,0.5974025974025974,0.5846153846153846
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,8,8,1.94,0.0,ok,0.6111111111111112,0.5416666666666666,0.5461538461538462,0.5418181818181818
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,9,9,1.95,0.0,ok,0.2777777777777778,0.35714285714285715,0.3769230769230769,0.27554179566563464
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,10,10,1.92,0.001,ok,0.5,0.45833333333333337,0.461038961038961,0.4581939799331104
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,11,11,1.89,0.0,ok,0.16666666666666666,0.16666666666666666,0.18831168831168832,0.16408668730650156
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,12,12,1.91,0.001,ok,0.4444444444444444,0.4642857142857143,0.475,0.41558441558441556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,13,13,1.92,0.0,ok,0.5555555555555556,0.55,0.55,0.55
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,14,14,1.94,0.0,ok,0.6111111111111112,0.577922077922078,0.5833333333333333,0.5785953177257526
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,15,15,1.9,0.0,ok,0.6111111111111112,0.6125,0.6111111111111112,0.609907120743034
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,16,16,1.91,0.0009,ok,0.6111111111111112,0.6038961038961039,0.6,0.6
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,17,17,1.93,0.0,ok,0.7222222222222222,0.6666666666666667,0.6846153846153846,0.6727272727272727
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,18,18,1.91,0.0,ok,0.3333333333333333,0.3246753246753247,0.3333333333333333,0.325
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,19,19,1.95,0.0011,ok,0.4444444444444444,0.5416666666666667,0.5535714285714286,0.4375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,20,20,1.96,0.0,ok,0.5555555555555556,0.625,0.625,0.5555555555555556
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,21,21,1.93,0.0,ok,0.4444444444444444,0.49230769230769234,0.4935064935064935,0.4375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,22,22,1.91,0.0,ok,0.7777777777777778,0.75,0.75,0.75
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,standard,ZZFeatureMap_n6_r2_full_standard,23,23,1.94,0.001,ok,0.5555555555555556,0.5375,0.5416666666666667,0.5324675324675324
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,1,1,1.92,0.0,ok,0.3888888888888889,0.4125,0.39230769230769236,0.37142857142857144
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,2,2,2.07,0.0,ok,0.6666666666666666,0.8,0.6666666666666666,0.625
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,3,3,1.91,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,4,4,1.9,0.0,ok,0.4444444444444444,0.38961038961038963,0.36923076923076925,0.375
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,5,5,1.91,0.0,ok,0.5,0.5,0.5,0.4984520123839009
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,6,6,1.89,0.0,ok,0.6666666666666666,0.3333333333333333,0.5,0.4
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,7,7,1.93,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,8,8,1.93,0.0,ok,0.2777777777777778,0.1388888888888889,0.5,0.21739130434782608
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,9,9,1.93,0.0011,ok,0.7222222222222222,0.3611111111111111,0.5,0.41935483870967744
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,10,10,1.94,0.0,ok,0.5,0.5416666666666666,0.538961038961039,0.4984520123839009
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,11,11,1.9,0.0,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,12,12,1.9,0.0,ok,0.5,0.7352941176470589,0.55,0.4109090909090909
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,13,13,1.91,0.0,ok,0.6111111111111112,0.6298701298701299,0.625,0.609907120743034
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,14,14,1.91,0.0,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,15,15,1.89,0.0,ok,0.6111111111111112,0.6607142857142857,0.611111111111111,0.5785953177257526
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,16,16,1.91,0.001,ok,0.3888888888888889,0.20588235294117646,0.4375,0.28
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,17,17,1.89,0.0,ok,0.2222222222222222,0.11764705882352941,0.4,0.18181818181818182
DREAMER_binary_EEG_QSVM,ZZFeatureMap,6,2,full,robust,ZZFeatureMap_n6_r2_full_robust,18,18,1.88,0.0,ok,0.5,0.25,0.5,0.3333333333333333
